id,text,Joy,Fear,Anger,Sadness,Disgust,Surprise,split
ukr_train_track1_02192," а на виборах все погано.
найвища явка по обухову, а тут голосують за пр.",0,0,0,0,0,0,train
ukr_train_track1_02193,а я Наталія Галинівна... але це якось вже не дуже звучить,0,0,0,0,0,0,train
ukr_train_track1_02194,"ахаха, Вова сам зробить. ти поліцію викликай, бо шото це на педофілію смахувати починає..",0,0,0,0,0,0,train
ukr_train_track1_02195," найгірше, коли в тебе окуляри і ти не встигаєш ще їх зняти ;с",0,0,0,0,0,0,train
ukr_train_track1_02196,Ось тобі туман вкриває все місто мантрою жаху.,0,0,0,0,0,0,train
ukr_train_track1_02197,"ти навіть не задумуєшся, що люди, котрих ти зустрів тут, в інтернеті, настільки допомогли тобі стати особистістю.",0,0,0,0,0,0,train
ukr_train_track1_02198,"цілий день твічу всяку ваніль, бо їм поцілунки. не зважайте)",0,0,0,0,0,0,train
ukr_train_track1_02199,Ніколи не бачила батюшок на випускни.,0,0,0,0,0,0,train
ukr_train_track1_02200,"І не захотіла лишитись ще на місяць, як вигідно було школі.",0,0,0,0,0,0,train
ukr_train_track1_02201,"Відкривали сезон м‘яса на грилі з новими друзями Audrey Honavar 
Jaideep Honavar & Aolani.",0,0,0,0,0,0,train
ukr_train_track1_02202,RT : У Львові при висадці із маршрутки травмувалась 19-річна дівчина,0,0,0,0,0,0,train
ukr_train_track1_02203,та мені перший особо не зайшов. таке щось,0,0,0,0,0,0,train
ukr_train_track1_02204,"хіба знаки того, що мені не вдасться підготуватись до іспитів.",0,0,0,0,0,0,train
ukr_train_track1_02205," студенти повинні перестати носити хабарі добровільно(бо так легше здати),а викладачів-вимагачів перестати боятись здавати",0,0,0,0,0,0,train
ukr_train_track1_02206,Чоловік колеги працює в ДАІ.,0,0,0,0,0,0,train
ukr_train_track1_02207,Дружбу сексом зіпсувати можна ?,0,0,0,0,0,0,train
ukr_train_track1_02208,Знайшли в лісі столітні дерева і алеї #саморідня,0,0,0,0,0,0,train
ukr_train_track1_02209,"В на, в селі коти теж жирні, та і Дівчинка жирна)",0,0,0,0,0,0,train
ukr_train_track1_02210,Короче сьогодні скаварідка руїниться.Я не розуміюз чим це пов'язано,0,0,0,0,0,0,train
ukr_train_track1_02211,абонет не може прийняти ваш дзвінок,0,0,0,0,0,0,train
ukr_train_track1_02212,"Позвонила дружина брата, шо їй визвонює мій маклер!",0,0,0,0,0,0,train
ukr_train_track1_02213,"Тра вимагати, щоб Путєн ввьол вайска.",0,0,0,0,0,0,train
ukr_train_track1_02214,"ця ніч виклик прози, цей дощ ,її сльози, у світлі фар ДПС",0,0,0,0,0,0,train
ukr_train_track1_02215,"Друлєнька промокла під дощем і весь вечір чхала на все, вот так та",0,0,0,0,0,0,train
ukr_train_track1_02216,"Не має брата та й гітара в БЦ
Треба собі в гуртожитку мужика завести",0,0,0,0,0,0,train
ukr_train_track1_02217," будні проходять з #АлкоТві, так що все окей",0,0,0,0,0,0,train
ukr_train_track1_02218,"Зима - холодно
Весна - знобить
Літо - жарко
Осінь - знобить",0,0,0,0,0,0,train
ukr_train_track1_02219,"Яворів - місто розписних парканів і стовпів, жовтих будинків і рожевих смітників.",0,0,0,0,0,0,train
ukr_train_track1_02220,"В мене було б відчуття, що мене розводять на бабки.",0,0,0,0,0,0,train
ukr_train_track1_02221,В Саморідні в сусідки сарай горів.,0,0,0,0,0,0,train
ukr_train_track1_02222," з грузинів посміялися, в гори добралися, навіть каву там пили ;)",0,0,0,0,0,0,train
ukr_train_track1_02223,Не можу змусити себе вирулити в поліклініку.,0,0,0,0,0,0,train
ukr_train_track1_02224,"знайшла в сумці пакетик ванільного цукру, ну буває",0,0,0,0,0,0,train
ukr_train_track1_02225," відчуваю, що скоро там буду)",0,0,0,0,0,0,train
ukr_train_track1_02226,"Дивіцця яка біцуха 

Була",0,0,0,0,0,0,train
ukr_train_track1_02227,всім добраніч! хороших снів і хороших думок!,0,0,0,0,0,0,train
ukr_train_track1_02228,"гарна погода надихає на подвиги.
ми вирішили повезти дітей на виставку картин Приймаченко. 
сил і витримки нам.",0,0,0,0,0,0,train
ukr_train_track1_02229,"Найкращі мої жарти пов'язані з некрофілією та геями 
Мікро камінг аут",0,0,0,0,0,0,train
ukr_train_track1_02230,"У мене є друг, який починає віджиматись, як вип'є)",0,0,0,0,0,0,train
ukr_train_track1_02231,"чоловік глядить дитя, а жінка ходить на роботу.",0,0,0,0,0,0,train
ukr_train_track1_02232,завалялась бабціна серветка в сакромах родіни - використай її в кулінарії ,0,0,0,0,0,0,train
ukr_train_track1_02233," розповідає про соц.мережі,думала нового не почую.",0,0,0,0,0,0,train
ukr_train_track1_02234,Але не бачу різниці для себе.,0,0,0,0,0,0,train
ukr_train_track1_02235,першою партією так непомітно посмакували...вирішили не відтягувати з другою RT  100 штук??? і всі з'їли? вдвох???,0,0,0,0,0,0,train
ukr_train_track1_02236,Я їх так хачу сагрєть тіплом но белиє рози...,0,0,0,0,0,0,train
ukr_train_track1_02237,"Бувають моменти, коли нічого не освітить ваш шлях краще палаючого мосту.",0,0,0,0,0,0,train
ukr_train_track1_02238,"а двоє ідууть
щасливі по п""янііі...

мама так співала, вибачте-пробачте)",0,0,0,0,0,0,train
ukr_train_track1_02239,Але навіть за обідній сон мені встигає наснитись треш.,0,0,0,0,0,0,train
ukr_train_track1_02240," там проскакував ще момент, як хтось бігає у спальні Немировської гг",0,0,0,0,0,0,train
ukr_train_track1_02241,у Львові на вокзалі шукають бімбу,0,0,0,0,0,0,train
ukr_train_track1_02242,а чо ви за ріддіка цесаме.нормальне в своєму жанрі кіно.нічим не гірше за прометея.хоча ясно шо не такий атмосферний як чорна діра чи чужий,0,0,0,0,0,0,train
ukr_train_track1_02243,"Я такий в білому леві у Львові пила і думала, шо то півас",0,0,0,0,0,0,train
ukr_train_track1_02244,"ну це кли нам було по 15років)) а в перервах - брудні танці, бріолін))",0,0,0,0,0,0,train
ukr_train_track1_02245,Реально люди не розуміють різницю між сфотканою графікою (1) і відсканованою (2)?,0,0,0,0,0,0,train
ukr_train_track1_02246," кинеш нам лінк, як буде готово?",0,0,0,0,0,0,train
ukr_train_track1_02247,ловим під Францією українців на живца,0,0,0,0,0,0,train
ukr_train_track1_02248,Хтось знайшов і реанімував стару куртку.,0,0,0,0,0,0,train
ukr_train_track1_02249,Не так тут і темно))) #дічберген,0,0,0,0,0,0,train
ukr_train_track1_02250,Я сів у автобус і стояв біля задніх дверей в оточенні чиїхсь сумок.,0,0,0,0,0,0,train
ukr_train_track1_02251,"  я нареченого теж впізнала, але не знала що вони знайомі.",0,0,0,0,0,0,train
ukr_train_track1_02252,"совєти стіліста в чьом встрєчать новий год
*закатує очі під лоба*",0,0,0,0,0,0,train
ukr_train_track1_02253,"Цього року маю взяти участь 
#твімиколай",0,0,0,0,0,0,train
ukr_train_track1_02254,спідниця з хустки ну а шо,0,0,0,0,0,0,train
ukr_train_track1_02255,"Уявив на секунду депутата Европарламенту, котрий веде себе як Лєщєнко наприклад.",0,0,0,0,0,0,train
ukr_train_track1_02256,хочу кудись поїхати на вихідні.Шоб.без твіттера і з великою к-стю мімімі.,0,0,0,0,0,0,train
ukr_train_track1_02257,Даже з пляшкою пива біля голови.,0,0,0,0,0,0,train
ukr_train_track1_02258,"вітаю, ви отримали +10 до прозрливості гг",0,0,0,0,0,0,train
ukr_train_track1_02259, якшо зачати дитину під Північним сяйвом- вона буде шасливою,0,0,0,0,0,0,train
ukr_train_track1_02260,коли не сплю - більше встигаю:)) планування бо скліроз,0,0,0,0,0,0,train
ukr_train_track1_02261,"*тю, та то ж хіба жахи, таке, казочка",0,0,0,0,0,0,train
ukr_train_track1_02262," ну власне і мертвого півня тексти, і козак сістем погано пізнаються чиї то насправді",0,0,0,0,0,0,train
ukr_train_track1_02263,"А тютюновий дим для некурця, як правило, неприємний.",0,0,0,0,0,0,train
ukr_train_track1_02264,"""...Діонісій не зміг відмовити її проханню і поїхав не в Англію, а в #Дубно на #Волинь... ",0,0,0,0,0,0,train
ukr_train_track1_02265,я кинула на третьому сезоні,0,0,0,0,0,0,train
ukr_train_track1_02266,А з іншого банкомата отримала 15грн комісії.,0,0,0,0,0,0,train
ukr_train_track1_02267,"У нас Terra Incognita Zeta 3, задовольняє!",0,0,0,0,0,0,train
ukr_train_track1_02268,Не проти пожити в забитому селі в когось на хаті.,0,0,0,0,0,0,train
ukr_train_track1_02269,На памятнику богдана хмильницького сидимо я і бомж.,0,0,0,0,0,0,train
ukr_train_track1_02270,55. мокко в urban coffee - це теж вагома причина любити цей рік,0,0,0,0,0,0,train
ukr_train_track1_02271,"Всю ніч, поки спала, жила в Одесі...",0,0,0,0,0,0,train
ukr_train_track1_02272,#Хто_рано_встає той перезаховає заначку поки жінка спить,0,0,0,0,0,0,train
ukr_train_track1_02273,"Нудний за нинішніми мірками, але має багато прикольних сцен.",0,0,0,0,0,0,train
ukr_train_track1_02274, ми їли і походу на шось пішла алергіЯ,0,0,0,0,0,0,train
ukr_train_track1_02275,"Цей вечір присвячений Epolets ""зраджуй"" та ""мелодія"" на диво жизові",0,0,0,0,0,0,train
ukr_train_track1_02276,В нього були штани з лампасами.,0,0,0,0,0,0,train
ukr_train_track1_02277,А уяви як з'являться ще дітки?,0,0,0,0,0,0,train
ukr_train_track1_02278,Приїхала в своє місто і покушала паніні.,0,0,0,0,0,0,train
ukr_train_track1_02279,Скільки пам'ятаю концертів стільки було холодно,0,0,0,0,0,0,train
ukr_train_track1_02280,мій кіт потребує забагато уваги останнім часом,0,0,0,0,0,0,train
ukr_train_track1_02281,"Інші їсть неохотно, як і людську їжу.",0,0,0,0,0,0,train
ukr_train_track1_02282,Навіть з гусаком тим матюкливим.,0,0,0,0,0,0,train
ukr_train_track1_02283,"#Kyiv #help RT: Друзі потрібна ваща допомога: Шукаю в Києві вміняємі курси, або репетитора з англійської... ",0,0,0,0,0,0,train
ukr_train_track1_02284,"Мої сонця хворі, а я от їду на лижну базу.",0,0,0,0,0,0,train
ukr_train_track1_02285,"Чомусь згадала як ми з  в якомусь ресторані в українському стилі в Чернівцях дуже пили, здається Бехеровку",0,0,0,0,0,0,train
ukr_train_track1_02286,"читаю, як людина дає поради на ЗНО настільки неграмотним текстом і з елементарними помилками, що аж дисонанс якийсь.",0,0,0,0,0,0,train
ukr_train_track1_02287,Гриценко зрадник та свідомо працює на ворога.,0,0,0,0,0,0,train
ukr_train_track1_02288,Ніколи не бачила цей фільм.,0,0,0,0,0,0,train
ukr_train_track1_02289,Женя.... щоб такого тобі написати?,0,0,0,0,0,0,train
ukr_train_track1_02290,"я чесно думала спати до дев'ятої. вирубила будильники. о 8:20 зателефонувала дипломниця, а потім за вікном почало шось безупинно деренчати.",0,0,0,0,0,0,train
ukr_train_track1_02291,Дивився фільм про дружину лідера ультраправих Греції.,0,0,0,0,0,0,train
ukr_train_track1_02292,"одне слово,часи настали такі,що згадати в пристойному товаристві про своє ""кандидатство"" означало попрощатися з пристойним товариством (с)",0,0,0,0,0,0,train
ukr_train_track1_02293,"Але зараз купую черрі, вони хоч помідорами пахнуть.",0,0,0,0,0,0,train
ukr_train_track1_02294," прикол в тому, що ми добре розуміємо російську...і це зіграло злий жарт)) бо ми ж взагалі не цікавимося іншими країнами))",0,0,0,0,0,0,train
ukr_train_track1_02295,Все ок. Люди не страшні)),0,0,0,0,0,0,train
ukr_train_track1_02296,Зранку в класі було +13°C. Всі ходили сині і трусились.,0,0,0,0,0,0,train
ukr_train_track1_02297,"Сеньйоріта Оля пустилась в пляс
Зі словами :Жизнь моя тачанка

Я з ними не можу.",0,0,0,0,0,0,train
ukr_train_track1_02298,"Одна з тих співачок, якій не потрібно оголяти ноги чи інші частини тіла, щоб її слухали.",0,0,0,0,0,0,train
ukr_train_track1_02299,У програмі вечора музика за вересень-листопад 2011 року.,0,0,0,0,0,0,train
ukr_train_track1_02300,"Довелось виходити на вулицю без штанів, щоб змінити пісок, бо кіт терміново захотів в туалет",0,0,0,0,0,0,train
ukr_train_track1_02301,"вкотре шкодую, що я переїхала за місто, бо, знаєш, Я Б ПРИЙШЛА.
це ж растішка:с",0,0,0,0,0,0,train
ukr_train_track1_02302,"роздягнутись і стати перед дзеркалом
або продовжувати жерти, і то посилено (качатись і жерти, качатись і жерти)
*я за другий варіант",0,0,0,0,0,0,train
ukr_train_track1_02303,от ненада. монєточку не слухала ніколи,0,0,0,0,0,0,train
ukr_train_track1_02304, попарне скупчення / о жахи яка я неподобська / ти вже вдома?,0,0,0,0,0,0,train
ukr_train_track1_02305,"Було б менше  ""безголових"" пішоходів.",0,0,0,0,0,0,train
ukr_train_track1_02306,"Мені не принципово, дивна так дивна",0,0,0,0,0,0,train
ukr_train_track1_02307,"„Наша візьме, лиш би не думати!“",0,0,0,0,0,0,train
ukr_train_track1_02308,Мені не вистачає 1100 читачів.,0,0,0,0,0,0,train
ukr_train_track1_02309,"Знайди мене, лякай мене, / Лікуй мене, цілуй мене, / Шукай у снах, коли немає...",0,0,0,0,0,0,train
ukr_train_track1_02310,Ще не їла цього року паску,0,0,0,0,0,0,train
ukr_train_track1_02311,"Взяла мене одна дівчина в куми, ставлячи перед фактом, шо я маю дитині із франції посилки слати з подарунками.",0,0,0,0,0,0,train
ukr_train_track1_02312," я і не хотіла. бо з перших хвилин розуміла, шо мене беруть лише за те, шо я у францію їжджу (їздила).",0,0,0,0,0,0,train
ukr_train_track1_02313," привіт )) та я би і то і то, але і хочу довге волосся, і хочу коротку стрижку :)))",0,0,0,0,0,0,train
ukr_train_track1_02314,світ не без добрих людей,0,0,0,0,0,0,train
ukr_train_track1_02315,Литвин хоче подати у відставку...,0,0,0,0,0,0,train
ukr_train_track1_02316,"НУ МЕНІ СНИЛОСЬ, ЩО ТИ ТУТ",0,0,0,0,0,0,train
ukr_train_track1_02317,так на 18:00 в ІТ-паб??,0,0,0,0,0,0,train
ukr_train_track1_02318,"хоча інколи, це реально марна робота. що в лоб, що по лобі.",0,0,0,0,0,0,train
ukr_train_track1_02319,"Аж бачу: сніг, фура лежить, коза бігає.",0,0,0,0,0,0,train
ukr_train_track1_02320,"таки не дочекалась 35ту , але склала трохи слів до купи. . . ",0,0,0,0,0,0,train
ukr_train_track1_02321,А в тебе від кого така рідкісна?,0,0,0,0,0,0,train
ukr_train_track1_02322, ті хто приходить патусіть до світанку не стоять,0,0,0,0,0,0,train
ukr_train_track1_02323,В кінці фільму дівчинка-архітектор цілується з шефом. . .,0,0,0,0,0,0,train
ukr_train_track1_02324,"Що не кажіть, а лорд Генрі все ж дуже помилявся в своїх поглядах, але вже дуже гарно описував усіляку гидотську свою теорію",0,0,0,0,0,0,train
ukr_train_track1_02325,Селфі #СпасатєліМалібу і #СпасатєліЛарнаки он під тою парасолею #,0,0,0,0,0,0,train
ukr_train_track1_02326,"Я дівчинка, мені можуть зіпсувати настрій порвані колготки.",0,0,0,0,0,0,train
ukr_train_track1_02327,навіть я знаю історії про дружка який за хлівом оприходував молоду між захОдами,0,0,0,0,0,0,train
ukr_train_track1_02328,Що з сміттям (кєтайщиною по софту)?,0,0,0,0,0,0,train
ukr_train_track1_02329,"і да, завтра в #Корсунь приїде  . в #Саморідня пустять автобус, шоб всі паломники змогли поїхати.",0,0,0,0,0,0,train
ukr_train_track1_02330,"Дядько в мршртц сказав, що він біля Южного.",0,0,0,0,0,0,train
ukr_train_track1_02331,  він прост голився (не йти ж на ділову зустріч неголеним),0,0,0,0,0,0,train
ukr_train_track1_02332,Якщо він гірший і нудніший - перезагрузитись.,0,0,0,0,0,0,train
ukr_train_track1_02333,"Вставала з ліжка щоб зробити чай, закинути прання і в туалет.",0,0,0,0,0,0,train
ukr_train_track1_02334,Кожен раз як співак ротом Вакарчук намагається в політику – Бг вбиває одне кошеня.,0,0,0,0,0,0,train
ukr_train_track1_02335,Прийшла весна і #королевачатіків згадала про свої здібності #твісваха.,0,0,0,0,0,0,train
ukr_train_track1_02336,"-я сколопєндра
-ти таракан
-чого це?
-бо вони по ночам бігають і їдять все подряд
#з_розмов",0,0,0,0,0,0,train
ukr_train_track1_02337,"Так, я поставила однокласника на місце.",0,0,0,0,0,0,train
ukr_train_track1_02338,"іншим людям з подорожей везуть листівки, солодощі, а мені шкарпеточки :з",0,0,0,0,0,0,train
ukr_train_track1_02339, завше так сплю як холодно і сама,0,0,0,0,0,0,train
ukr_train_track1_02340,чайна ложка кориці на столову ложку меду.,0,0,0,0,0,0,train
ukr_train_track1_02341,"Read my response to ""коли вам попадається надгнивша черешенька, ви взаг…"": http://4",0,0,0,0,0,0,train
ukr_train_track1_02342," мама вже пару тижнів тому бачила ключ над Дубном) а вчора ми з племінницею лелек провідували, в селі)",0,0,0,0,0,0,train
ukr_train_track1_02343,"Щойно взнала, що можна міняти пін-код до картки.",0,0,0,0,0,0,train
ukr_train_track1_02344," млинці, а ніжно - млииинчики) я поки не розкололась",0,0,0,0,0,0,train
ukr_train_track1_02345,А на тіло наносила жожоба.,0,0,0,0,0,0,train
ukr_train_track1_02346,"Який не любить тих, хто не любить грузинів і українців.",0,0,0,0,0,0,train
ukr_train_track1_02347,"Бачила жінку в метро, яка тримала книжку з нею на обкладинці, але назву не побачила.",0,0,0,0,0,0,train
ukr_train_track1_02348," ми 26-го планували приїхати, цього місяця.",0,0,0,0,0,0,train
ukr_train_track1_02349,"   думага буде щось гірше, пост радянське місто показав...",0,0,0,0,0,0,train
ukr_train_track1_02350,Але хто тут в нас?,0,0,0,0,0,0,train
ukr_train_track1_02351,Вона не побоялась взяти на себе відповідальність за всю планету,0,0,0,0,0,0,train
ukr_train_track1_02352,Відкриті ігри з петанку - львівського петанк клубу Леополіс is TOMORROW!,0,0,0,0,0,0,train
ukr_train_track1_02353,Батьки дітей вопше мене припахати хочуть.,0,0,0,0,0,0,train
ukr_train_track1_02354,реально на вихідних злітати в Копенгаген і назад? по часу...,0,0,0,0,0,0,train
ukr_train_track1_02355,"Вона: він тааак подивився, він доторкнувся до мого плеча, взяв за руку.",0,0,0,0,0,0,train
ukr_train_track1_02356,такий собі новий завіт проти старого.,0,0,0,0,0,0,train
ukr_train_track1_02357,і хто до кого йде?,0,0,0,0,0,0,train
ukr_train_track1_02358,Смакую американо з молоком біля одного з корпусів Мед.,0,0,0,0,0,0,train
ukr_train_track1_02359,ні корови ні свині тільки твіти на стіні.,0,0,0,0,0,0,train
ukr_train_track1_02360,"Вінниця прекрасне місто 
Хлопці там теж класні, якщо шо",0,0,0,0,0,0,train
ukr_train_track1_02361,"Свєргать борьіг, атнімать та дєліть.",0,0,0,0,0,0,train
ukr_train_track1_02362,а мені одна робота сниться :)),0,0,0,0,0,0,train
ukr_train_track1_02363,"""менше нервуйся"" - кажуть лікарі.",0,0,0,0,0,0,train
ukr_train_track1_02364,#нічеря #япсіх @ Наталія Сергіїана's Хата ,0,0,0,0,0,0,train
ukr_train_track1_02365,В зайченко є відос з цього приводу,0,0,0,0,0,0,train
ukr_train_track1_02366,ОЕ - Поїзд чужа любов,0,0,0,0,0,0,train
ukr_train_track1_02367,Траса Київ-Дніпропетровськ в районі #Корсунь перекрита активістами.,0,0,0,0,0,0,train
ukr_train_track1_02368,"От що-що, а листівки в союзі були красіві.",0,0,0,0,0,0,train
ukr_train_track1_02369,"ааа, воот ти а чьоом. треба припиняти вчитись допізна, бо шось туплю)",0,0,0,0,0,0,train
ukr_train_track1_02370," Вованада його вчора відсвяткував, походу))",0,0,0,0,0,0,train
ukr_train_track1_02371,Вони ж не тільки їх штампують ),0,0,0,0,0,0,train
ukr_train_track1_02372," чуємо-чуємо) і носом чуємо, що на вулиці весною пахне)",0,0,0,0,0,0,train
ukr_train_track1_02373,Назвали гостей і звалили в ашан,0,0,0,0,0,0,train
ukr_train_track1_02374," зараз п'ю пивні дріжджі, для волосся, шкіри та нігтів.",0,0,0,0,0,0,train
ukr_train_track1_02375,Зайшли в автобус молоді хлопець і дівчина.,0,0,0,0,0,0,train
ukr_train_track1_02376,бажання покачати пресс і зробити декілька асан з йоги.,0,0,0,0,0,0,train
ukr_train_track1_02377, не піду з роботи додому,0,0,0,0,0,0,train
ukr_train_track1_02378,Останні роки пробую зловити той щем...ту чарівність д н.,0,0,0,0,0,0,train
ukr_train_track1_02379,"А то знайдуться ""миротворці"", які донесуть викривлену думку об'єкту, і все стане тільки гірше.",0,0,0,0,0,0,train
ukr_train_track1_02380,"Мені подобається, що правити можна саме через GoogleDocs ",0,0,0,0,0,0,train
ukr_train_track1_02381," я ледь не забула, що хотіла сказати, поки він там думає ",0,0,0,0,0,0,train
ukr_train_track1_02382,жінці покоївці і чоловіку майстру,0,0,0,0,0,0,train
ukr_train_track1_02383,Потім помітив рекламу мандрівного цирку.,0,0,0,0,0,0,train
ukr_train_track1_02384,автопортрет у маршрутці: любка витягнув назара гончара з води.,0,0,0,0,0,0,train
ukr_train_track1_02385,вибач Крихіток. . .вибиває помилку,0,0,0,0,0,0,train
ukr_train_track1_02386,"присідання на користь, фільтрація сказанаго ,більше ніж на користь !",0,0,0,0,0,0,train
ukr_train_track1_02387,У той самий час – сіре небо і зовсім не весняний холод сьогодні ето наслідки роботи клятої чоколядної хунти & Порошенко особисто.,0,0,0,0,0,0,train
ukr_train_track1_02388,"от назар шаре "":  і чухрає клешнями за вушком)""",0,0,0,0,0,0,train
ukr_train_track1_02389,"- То пікап його
- Як?",0,0,0,0,0,0,train
ukr_train_track1_02390,"Alien: Covenant (2017) — як то кажуть, немов очі у лайні топив.",0,0,0,0,0,0,train
ukr_train_track1_02391,Культурна ізоляція | Газета «День»  via,0,0,0,0,0,0,train
ukr_train_track1_02392,останні 2 тижні не можу наїстись і не можу наспатись,0,0,0,0,0,0,train
ukr_train_track1_02393,"Хочу, щоб хтось щодня дзвонив і бажав солодких снів",0,0,0,0,0,0,train
ukr_train_track1_02394,"Твіттерянчики, лайкніть мій печальний лук.",0,0,0,0,0,0,train
ukr_train_track1_02395,Забудеш і перестане тебе турбувати =),0,0,0,0,0,0,train
ukr_train_track1_02396,Бо до ранку її не побачу,0,0,0,0,0,0,train
ukr_train_track1_02397,а я щось нею і не користуюсь...,0,0,0,0,0,0,train
ukr_train_track1_02398,я ще літр випила сама,0,0,0,0,0,0,train
ukr_train_track1_02399,"""Смуток - це мистецька цінність, що допомагає збагнути духовний світ особи у модерний час"".",0,0,0,0,0,0,train
ukr_train_track1_02400,"я спочатку сходжу нахой, а тоді попишу",0,0,0,0,0,0,train
ukr_train_track1_02401,"брехати собі і світу в очі, що ти щаслива, усміхатися, тішитися, сміятися.

а потім піти і повішатися.",0,0,0,0,0,0,train
ukr_train_track1_02402,а я би Софії вірила,0,0,0,0,0,0,train
ukr_train_track1_02403,"Я в забитій маршутці 
І 2 % 
І вчу фізику 
Комбо",0,0,0,0,0,0,train
ukr_train_track1_02404,"у нас дві відомі мені небазарні точки, в одній мені не сподобалося (але джигару ок), за іншу кажуть шо там труяться",0,0,0,0,0,0,train
ukr_train_track1_02405,"Рік назад: ну давай, якщо зрозумієш що не твоє, то кинеш.",0,0,0,0,0,0,train
ukr_train_track1_02406,"Шось говорили з дівчатами про волосся, одна каже, шо бачила в Черкасах рижу і з такими штуками, як сосульки.",0,0,0,0,0,0,train
ukr_train_track1_02407,"Мене кликали на сьогодні в гори, а я не поїхала.",0,0,0,0,0,0,train
ukr_train_track1_02408,"Не знала чи забула, що в тебе iPhone? ;)",0,0,0,0,0,0,train
ukr_train_track1_02409,"Цієї ночі снилося, що знову сижу на лінії тех. підтримки.",0,0,0,0,0,0,train
ukr_train_track1_02410,Зайняття з хіп хопу...Допомогли зрозуміти наскільки я закрита і серйозна постійна.,0,0,0,0,0,0,train
ukr_train_track1_02411,Сни завжди є і завжди кольорові.,0,0,0,0,0,0,train
ukr_train_track1_02412," мені подобається, правда розумію процентів 30%",0,0,0,0,0,0,train
ukr_train_track1_02413,"Як це чудові йти додому в кедах, а не в чоботах, без курточок і плащів.",0,0,0,0,0,0,train
ukr_train_track1_02414,Я можу нарахувати два позитивні сценарії свого життя.,0,0,0,0,0,0,train
ukr_train_track1_02415,Але почуття естетики воно вбиває насмерть (с) ,0,0,0,0,0,0,train
ukr_train_track1_02416,"стронг називає лулу кращим альбомом сезону, а проджестер каже шо найгірший. полюсація і кому вірити. треба слухати. але нє.",0,0,0,0,0,0,train
ukr_train_track1_02417,А тепер думаю чи існує сервіс який би відключав неконструктивні і злісні коментарі під статтями?,0,0,0,0,0,0,train
ukr_train_track1_02418,В навушниках добре це чути:(,0,0,0,0,0,0,train
ukr_train_track1_02419,"а скільки б зараз дружин потонули в багнюці, та і каміння на всіх чоловіків було б не досить",0,0,0,0,0,0,train
ukr_train_track1_02420,"12 годин 6 хвилин
і тут мій інтернет вирішив вирубитися.",0,0,0,0,0,0,train
ukr_train_track1_02421,"#Хто_рано_встає,той встигає в росі помитися!",0,0,0,0,0,0,train
ukr_train_track1_02422,багато думать вредно - так і умним стать можна via мій кум,0,0,0,0,0,0,train
ukr_train_track1_02423,чи сумувати з приводу любашапака чи тішитись з приводів патрікпрівєт і намєдежити.,0,0,0,0,0,0,train
ukr_train_track1_02424,"аа я думала, ти був.",0,0,0,0,0,0,train
ukr_train_track1_02425,Трохи відкачували  тому тут і панєслось дрищ і все таке)),0,0,0,0,0,0,train
ukr_train_track1_02426,"Бож на цій роботі тільки курить, жрать і шутити про хуї, більше нема че делать (читати нільзя).",0,0,0,0,0,0,train
ukr_train_track1_02427,Якщо сумніви залишились – до вас прийдуть з податкової (краще до цього не доводити).,0,0,0,0,0,0,train
ukr_train_track1_02428,"Нє, муж має каву приносити)",0,0,0,0,0,0,train
ukr_train_track1_02429," нє, ти вроді з якоюсь дівчинкою була)",0,0,0,0,0,0,train
ukr_train_track1_02430,"Прийшов з роботи, приніс рибку.",0,0,0,0,0,0,train
ukr_train_track1_02431,та вже з'явилось. атбой) але інет пропав,0,0,0,0,0,0,train
ukr_train_track1_02432," пілся пасхи я вільна на вихідних, як голуб в небі",0,0,0,0,0,0,train
ukr_train_track1_02433,хто знає що це шрифт ??,0,0,0,0,0,0,train
ukr_train_track1_02434,Вдома скінчився кошерний гель для душу і тепер я пахну мужиком.,0,0,0,0,0,0,train
ukr_train_track1_02435,"завжди шипперила катніс з пітою, бо гейл мій.",0,0,0,0,0,0,train
ukr_train_track1_02436,"Я не знаю, що ви маєте на увазі під ""Громадськими грошима""",0,0,0,0,0,0,train
ukr_train_track1_02437," нас вчили, що вчителька дляучнів еталон.",0,0,0,0,0,0,train
ukr_train_track1_02438,"- Мені завжди сняться лиш жахи
- А мені лиш порнуха, але виглядає вона як якісний хоррор від Кінга",0,0,0,0,0,0,train
ukr_train_track1_02439,"Воссєдаєм з вином на лавці біля галереї і будуєм синонімічний ряд до слова ""влагаліще"".",0,0,0,0,0,0,train
ukr_train_track1_02440,Відгук про епатажне кіно”Ів Сен-Лоран”,0,0,0,0,0,0,train
ukr_train_track1_02441," якраз сьогодні думала, що давненько нема від вас звісточки.",0,0,0,0,0,0,train
ukr_train_track1_02442,"А в мене тут котик, на уроці",0,0,0,0,0,0,train
ukr_train_track1_02443,Коли побачила фотографа vs коли не бачила фотографа,0,0,0,0,0,0,train
ukr_train_track1_02444,Тут дуже смачний лимонад (@ Цукор.,0,0,0,0,0,0,train
ukr_train_track1_02445,"Київ, Вулиця Січових Стрільців 10 (в арку і наліво) маленьке, але від того не меньш прикольне місце з бургерами.",0,0,0,0,0,0,train
ukr_train_track1_02446,Холодно в тіні. . .бажаю собі тепла =),0,0,0,0,0,0,train
ukr_train_track1_02447,"В душ, чай і в люлю.",0,0,0,0,0,0,train
ukr_train_track1_02448," зараз важко створити щось нове, але якщо ми не збережемо для наступних поколінь, те що є...ще буде гірше ",0,0,0,0,0,0,train
