id,text,Joy,Fear,Anger,Sadness,Disgust,Surprise
ukr_train_track1_01408,А ще у мене всі працюють на зйомках і зручно втіхаря в павільйоні потягувати з рукава)),0,0,0,0,0,0
ukr_train_track1_01409,засмагаю від світла монітора все літо.,0,0,0,0,0,0
ukr_train_track1_01410,українці вітають фінів з перемогою над угро-фінами,0,0,0,0,0,0
ukr_train_track1_01411,"Автокорект виправляє 'метросексуал' на 'метро сексуальное'
Згодна, навіть метро сексуальніше за мужчин із погризеними брудними нігтями і заусенцями(",0,0,0,0,0,0
ukr_train_track1_01412,Принесли 2 склянки без ложок.,0,0,0,0,0,0
ukr_train_track1_01413,#Раптово почали ретвітить медики той твіт про апарат УЗІ,0,0,0,0,0,0
ukr_train_track1_01414,треба выдкривати рубрику #вечеря_з_нічого )),0,0,0,0,0,0
ukr_train_track1_01415, ти принципово не дивишся серіалів?,0,0,0,0,0,0
ukr_train_track1_01416,"таваріщі, а хто був у львівському рок-гаражі, там вже ну геть лайновий звук, чи ну не геть?",0,0,0,0,0,0
ukr_train_track1_01417,ага #Брюсель. . .на роботі і без інтернету,0,0,0,0,0,0
ukr_train_track1_01418,"тра щоб хтось сказав Катє, що даМбаз вже почули.",0,0,0,0,0,0
ukr_train_track1_01419,"зато диви, які ми різноманітні і багатогранні",0,0,0,0,0,0
ukr_train_track1_01420,"  фільм зовсім не книга, стільки важливого пропустили (в усіх частинах!),в дивергенті та інсургенті теж.",0,0,0,0,0,0
ukr_train_track1_01421,ну можу ше раз копнути якщо хоч:3,0,0,0,0,0,0
ukr_train_track1_01422,"ми теж зацікавились, але ми цього року і так обнаглівші))",0,0,0,0,0,0
ukr_train_track1_01423,Хто ще паніку не піднімав і гнівно не встиг висказатись?,0,0,0,0,0,0
ukr_train_track1_01424,Пропаганда вона і на Росії пропаганда.,0,0,0,0,0,0
ukr_train_track1_01425,"мені вчора нада було по запиту зробити селфі. дитина з любим фейсом няшка, а собі тре було шось папроще)",0,0,0,0,0,0
ukr_train_track1_01426,"""Україна в огні"" 
Там була фраза ""ти мені пахнеш огірками""",0,0,0,0,0,0
ukr_train_track1_01427,А нам на історії порнуху показують,0,0,0,0,0,0
ukr_train_track1_01428,": як сідає сонце - це красиво, а як сідає батарея - це спати. добраніч",0,0,0,0,0,0
ukr_train_track1_01429,"Ламається на згині, довгі і м'які нігті виявилися.",0,0,0,0,0,0
ukr_train_track1_01430,Я шось взагалі відвикла перечитувати його стрічку.,0,0,0,0,0,0
ukr_train_track1_01431,"в мене перші цвіти після зими то нарциси, чекаю крепко",0,0,0,0,0,0
ukr_train_track1_01432,В банці з варенням втопилась оса.,0,0,0,0,0,0
ukr_train_track1_01433,побачив себе в дзеркалі,0,0,0,0,0,0
ukr_train_track1_01434,"відчуваю, як еритроцити в вареники перетворилися",0,0,0,0,0,0
ukr_train_track1_01435,смачно мабуть...а мені купу роботи наготувало,0,0,0,0,0,0
ukr_train_track1_01436,Я об 11 год буду відкривати;),0,0,0,0,0,0
ukr_train_track1_01437,Спіймали на вулиці нас з ровером сьогодні.,0,0,0,0,0,0
ukr_train_track1_01438,"Коли приїхав в шеву, а тут був кураж",0,0,0,0,0,0
ukr_train_track1_01439,її нік в тебе в реплаї,0,0,0,0,0,0
ukr_train_track1_01440,"Волосся фарбують, а я не відчуваю того ядового запаху.",0,0,0,0,0,0
ukr_train_track1_01441,"теж правильно ""що занадто то не здраво""",0,0,0,0,0,0
ukr_train_track1_01442,воно без смаку) просто наче пісок їсиш) а Вованада може ложками їсти і йому норм)  ,0,0,0,0,0,0
ukr_train_track1_01443,"Не знаю як у вас там, а у нас тут град з дощем #Львів #твіпогода",0,0,0,0,0,0
ukr_train_track1_01444,"ало
53 см
хто мені розповів?",0,0,0,0,0,0
ukr_train_track1_01445," ІХІХІХІХХІ :з

бо я фанат доброти <3",0,0,0,0,0,0
ukr_train_track1_01446,"слава зевсу, одна зупинилась, ще й напівпуста.",0,0,0,0,0,0
ukr_train_track1_01447,мені м'яко натякають: твій N6 ВЖЕ ЗАСТАРИЙ мо купиш новий Pixel?,0,0,0,0,0,0
ukr_train_track1_01448,"На роботу варто було піти хоча б для того, щоб мене забирали з роботи;)",0,0,0,0,0,0
ukr_train_track1_01449,Безкарне читання у відпустці - розділ саме про мене зараз.,0,0,0,0,0,0
ukr_train_track1_01450," 5 із 158 фільмів жахів дивлених мною якшо не бреше кінопоіск. всі інші або просто собі стрьомні моментами, або швидше бридкі.",0,0,0,0,0,0
ukr_train_track1_01451,"Водій переконував мене, що їде правильно і злився, що я йому не вірю.",0,0,0,0,0,0
ukr_train_track1_01452,"А до нашої першої зірки времені вагон, але якось не так.",0,0,0,0,0,0
ukr_train_track1_01453,Хоча й чищу і видаляю все зайве в т ч додатки які не юзаю,0,0,0,0,0,0
ukr_train_track1_01454,Настрій сьогодні ^^ #np Аркадий Войтюк - Все в тобі,0,0,0,0,0,0
ukr_train_track1_01455," сфоткайся, як на масі будеш ",0,0,0,0,0,0
ukr_train_track1_01456,Тільки ніхто нікого не знімав.,0,0,0,0,0,0
ukr_train_track1_01457, я не збиралась нікого провокувати.,0,0,0,0,0,0
ukr_train_track1_01458,"І не шарю, за шо його посадили.",0,0,0,0,0,0
ukr_train_track1_01459,ось вона мелодія фільму жахів.  ах ви ни ацените.,0,0,0,0,0,0
ukr_train_track1_01460,""" Фреймут до кухаря
За такий вислів...гм.
ну не знаю...що?",0,0,0,0,0,0
ukr_train_track1_01461,"#Золотоноша 
"": Запрошуємо на #StandUp! ",0,0,0,0,0,0
ukr_train_track1_01462,ану хто вгадає шо то є?,0,0,0,0,0,0
ukr_train_track1_01463,"той момент, коли виходиш з ""подвійного коханця"" франсуа озона і тобі починає боліти ЖИВІТ.",0,0,0,0,0,0
ukr_train_track1_01464,І зараз там не бачу.,0,0,0,0,0,0
ukr_train_track1_01465," нє, народ на місці не дозволить, це гірший варіант для влади. не думаю, що вони через це тягнуть резину.",0,0,0,0,0,0
ukr_train_track1_01466,"Вереск, драма, гупання дверима & риданія на сходах.",0,0,0,0,0,0
ukr_train_track1_01467,в мене також було 6 років гуртожитку.,0,0,0,0,0,0
ukr_train_track1_01468,з Турчиновим. а на звороті руцкіє младєнци. розп'яті єстєствєнно.,0,0,0,0,0,0
ukr_train_track1_01469,І відразу полегшає на душі:),0,0,0,0,0,0
ukr_train_track1_01470,"З тим всим, замовила на алі пляшечку для промивання носа.",0,0,0,0,0,0
ukr_train_track1_01471,"Я мала на увазі, шо всі, хто був на Хрещатику в момент пожежі - стрімили)",0,0,0,0,0,0
ukr_train_track1_01472,Я так розумію питання не до мам?,0,0,0,0,0,0
ukr_train_track1_01473,"любити Штибеля, бо він знає розумні штуки і робить масаж, коли обіймається))0)",0,0,0,0,0,0
ukr_train_track1_01474,Ідея для подарунка: Сімейний портрет #Ola_blog,0,0,0,0,0,0
ukr_train_track1_01475,Власник—тато одного з моїх учнів.,0,0,0,0,0,0
ukr_train_track1_01476,"Кіт притулив мені до зап’ястя свій мокрий ніс, прямо вперся ним.",0,0,0,0,0,0
ukr_train_track1_01477,"думала спочатку додати це як пункт, але потім поняла, шо гугління зазвчиай просто призводить до одного з моїх топ-4, тож трохи не то",0,0,0,0,0,0
ukr_train_track1_01478," боїшся заразних вірусів, які передаються твітерно-крапельним шляхом? )))",0,0,0,0,0,0
ukr_train_track1_01479,"італійці так виглядають, ніби тиждень на закарпатському весіллі перед #Eurovision виступали",0,0,0,0,0,0
ukr_train_track1_01480,#рекомендую студію пошиття одягу   #львів #lviv,0,0,0,0,0,0
ukr_train_track1_01481,"ну пісочні і шо, мені не подобається. в одязі це виглядає непогано, а без?",0,0,0,0,0,0
ukr_train_track1_01482,В голові один Бердичів як туристичний пункт намба ван.,0,0,0,0,0,0
ukr_train_track1_01483,"37 слайдів, а скільки корисних тулзів.",0,0,0,0,0,0
ukr_train_track1_01484,"Дідова Онука #zaxidfest 

дивно, але скучила",0,0,0,0,0,0
ukr_train_track1_01485,"День прослуховування гуртів, які будуть на #zaxidfest",0,0,0,0,0,0
ukr_train_track1_01486,"Галстук майже не носив, на наїзди щодо тряпки казав, що не маю марвльнага права, каг нєпрінятьій.",0,0,0,0,0,0
ukr_train_track1_01487,"наша сім'я обовязково збирається в 1-2, або 9го травня - садимо картоплю і святкуємо річницю весілля батьків :)",0,0,0,0,0,0
ukr_train_track1_01488,В цьому шматку марожєно все.,0,0,0,0,0,0
ukr_train_track1_01489,"шукаю цей узор вишиванки, а вдруг хтось знає ",0,0,0,0,0,0
ukr_train_track1_01490,"#zaxidfest 
 panivalkova - вангую дівчатам в недальокому будущому авдиторію не меншу ніж у крихітки… ",0,0,0,0,0,0
ukr_train_track1_01491,Москаль вже годину не спить!,0,0,0,0,0,0
ukr_train_track1_01492,"Гурт
FarInHate потребують голосів щоб
пройти на рок-фест ""Тарас
Бульба""  tarasbulbafest",0,0,0,0,0,0
ukr_train_track1_01493,Маніпулює думками і заганяє в смур.,0,0,0,0,0,0
ukr_train_track1_01494,#жіночі_правила не розказувати своїх справжніх правил,0,0,0,0,0,0
ukr_train_track1_01495,"можна закинути мене в петербург, залишити в ермітажі і дати насолодитись моментом?",0,0,0,0,0,0
ukr_train_track1_01496,"стояла в книгані і розказувала подрузі про книгу хв10, а потім зрозуміла, що вона пішла і то якийсь чувак стояв.",0,0,0,0,0,0
ukr_train_track1_01497,"немає не красивих жінок, є не уважні мужчини (мама коментить у ФБ)",0,0,0,0,0,0
ukr_train_track1_01498,Ну і я помила ним голову.,0,0,0,0,0,0
ukr_train_track1_01499,У прямому ефірі в #Periscope: #VovaNataХата після пограбування 2 ,0,0,0,0,0,0
ukr_train_track1_01500,10-ий європейський університетський волейбольний чемпіонат в Ларнаці.,0,0,0,0,0,0
ukr_train_track1_01501,"просто наведу цитату з фантастичної гуморески Лема, мандрівка на иншу планету:

„— Чи не бажаєте світитися під час відвідин Ентеропії?",0,0,0,0,0,0
ukr_train_track1_01502," віііі, напишеш мені в пп свій нік)",0,0,0,0,0,0
ukr_train_track1_01503,"андрій: *бере телефон* ало, кіця
я: хто це?
а: макс.",0,0,0,0,0,0
ukr_train_track1_01504,вони ще й крити матом вміють поза очі ) #просвоє,0,0,0,0,0,0
ukr_train_track1_01505,я сьогодні буду в сукні,0,0,0,0,0,0
ukr_train_track1_01506,"23:55 : хочу сосісочку, но боюсь шо холодільнік буде слішком громко відкриваться",0,0,0,0,0,0
ukr_train_track1_01507,Бо я завтра дітей лякатиму.,0,0,0,0,0,0
ukr_train_track1_01508,#Львів завтра для нас знову буде грати Egor Grushin!,0,0,0,0,0,0
ukr_train_track1_01509,"незграбність левел бог: іти по сходах, пити чай, зашпортатись, підвернути ногу, розлити чай, подавитись чаєм, розцарапати бедро.
аплодуйте.",0,0,0,0,0,0
ukr_train_track1_01510," я чесно планувала тим займатися, але мусила грати",0,0,0,0,0,0
ukr_train_track1_01511, а може вони якраз тверезо себе оцінюють і не соромляться постити страшненькі фото),0,0,0,0,0,0
ukr_train_track1_01512,"У лісі дуби, у дуплі білка, баба варить борщ",0,0,0,0,0,0
ukr_train_track1_01513,Учениця подарувала дракона зі свого рідного міста.,0,0,0,0,0,0
ukr_train_track1_01514," багато знайомих робили шось ""на зло"". фоткались оголеними, зустрічались з першим ліпшим. спали з першим ліпшим, шоб тіки позлити",0,0,0,0,0,0
ukr_train_track1_01515,Сьогодні у сні я втікала із зачарованого міста:),0,0,0,0,0,0
ukr_train_track1_01516,"вівсянка з родзинками... ніколи не думала, що вона буде так мені смакувати...",0,0,0,0,0,0
ukr_train_track1_01517,може ти приїдеш і пофоткаєш  ??,0,0,0,0,0,0
ukr_train_track1_01518,нагуаль мощні. під голосні пошуки артура засинаєм,0,0,0,0,0,0
ukr_train_track1_01519,Чи то тре з компа заходити?,0,0,0,0,0,0
ukr_train_track1_01520,Я заховалась в тіньочку і роззулась.,0,0,0,0,0,0
ukr_train_track1_01521,"Я оце бачу просто, як Порошенко з Турчиновим ночами пишуть код, а син Порошенка кіп'яточок носить.",0,0,0,0,0,0
ukr_train_track1_01522, а як ви її назвали?,0,0,0,0,0,0
ukr_train_track1_01523,Деякі дівчата в церкву одяглись наче в клубєц,0,0,0,0,0,0
ukr_train_track1_01524,RT : Збройне пограбування у Рівному – зловмисники в масках напали на продуктову крамницю,0,0,0,0,0,0
ukr_train_track1_01525,Я вам кєкающого Донєчку приніс.,0,0,0,0,0,0
ukr_train_track1_01526,"я б ше і на дахубраху купила, але злипнеться.",0,0,0,0,0,0
ukr_train_track1_01527,Ситник підігріває інтерес до квартири Лєщенко & реакція порохоботів,0,0,0,0,0,0
ukr_train_track1_01528,"Бюстгальтер, що генерує повідомлення в Twitter (), змусить жінок частіше ходити до мамолога
 #ЖыР",0,0,0,0,0,0
ukr_train_track1_01529,"Враження, що мужчина напроти заколить мене вночі чайною ложкою (в атсутствії канєшна ножа, як казала Рамазана Земфірівна).",0,0,0,0,0,0
ukr_train_track1_01530," щоправда, це був далеко не найгірший варіант",0,0,0,0,0,0
ukr_train_track1_01531,не сприймаю більше ніяких методів виховання крім погрози паяльником,0,0,0,0,0,0
ukr_train_track1_01532,Ситуація з судом в Гаазі і зрада у соцмережах це як спитати у дівчини чи сподобався секс коли тіко почав знімати труси.,0,0,0,0,0,0
ukr_train_track1_01533,"Пацик, років 14, їде з колєгою в трамваї:
- Якшо шось, говорити буду я.",0,0,0,0,0,0
ukr_train_track1_01534,ц.Марії Сніжної дуже мило підсвічена #Львів,0,0,0,0,0,0
ukr_train_track1_01535,"лооол
але він правда може допомогти",0,0,0,0,0,0
ukr_train_track1_01536," снилося, що  вчила як виїхати з Рівного.",0,0,0,0,0,0
ukr_train_track1_01537," а людина каже, що досягла...гм",0,0,0,0,0,0
ukr_train_track1_01538,"Може хто шукатиме на #ФранкоФест #VovaNata, то не шукайте дарма, ми вже не їдемо ;)",0,0,0,0,0,0
ukr_train_track1_01539,ділиться враженнями про #dubnotwevent,0,0,0,0,0,0
ukr_train_track1_01540," зараз не можу сфоткати, бо їду в автобусі і трохи трясе)",0,0,0,0,0,0
ukr_train_track1_01541,все шо ви хотіли знати про лагєрь очаків і боялись спросить. перший шок наразі пройшов. я з горя… ,0,0,0,0,0,0
ukr_train_track1_01542,у вухах черрі ліпс. наріней.,0,0,0,0,0,0
ukr_train_track1_01543,поки що не хочу дітей,0,0,0,0,0,0
ukr_train_track1_01544,Мене нівеа спасає вже другий рік.,0,0,0,0,0,0
ukr_train_track1_01545,"А виявилось, що він - Юнас",0,0,0,0,0,0
ukr_train_track1_01546,З шисти ранку повзає.Корову подоїла і зразу на яри -вирізать гриби сім'ями,0,0,0,0,0,0
ukr_train_track1_01547,Чого хочу я: не рухатись.,0,0,0,0,0,0
ukr_train_track1_01548,Завжди хотіла навчитися писати вірші-пиріжки.,0,0,0,0,0,0
ukr_train_track1_01549,Знову вертоліт над #lviv,0,0,0,0,0,0
ukr_train_track1_01550,"Знаєте, коли пломбують зуб, юзають таку жовтеньку рідину (клей?) зі специфічним запахом.",0,0,0,0,0,0
ukr_train_track1_01551,У маленькому ксероксі жінка їсть суп і дивиться серіал.,0,0,0,0,0,0
ukr_train_track1_01552,хтось лягає спати з мокров головов і прокинеться з крепко екстравагантною зачіскою,0,0,0,0,0,0
ukr_train_track1_01553,Затусили з малишкою на балконі #Вованадинікицюні,0,0,0,0,0,0
ukr_train_track1_01554," :)) мені розповідали, що Одеса взимку не саме приємне місце, але ж тра побувати в Одесі взимку)",0,0,0,0,0,0
ukr_train_track1_01555,"Вуйко з Канади дзвонив і каже: «Святкували ми 4-ри дні народження: діда, Степановича, тестя та Ісусика»",0,0,0,0,0,0
ukr_train_track1_01556,(Вибачте в кого в стрічці обидва твітера).,0,0,0,0,0,0
ukr_train_track1_01557,"Випив всю згущьонку, поки вона спала.",0,0,0,0,0,0
ukr_train_track1_01558,"не знала RT 
 за класичною системою в Зодіаку 13 знаків.",0,0,0,0,0,0
ukr_train_track1_01559,На зупинці Шота Руставелі #Львів збираються хлопці і чоловіки.,0,0,0,0,0,0
ukr_train_track1_01560,"Коли ти дивишся в калюжу, калюжа дивиться на тебе.",0,0,0,0,0,0
ukr_train_track1_01561,"я б сказала, що це ледве не неоромантична сага про мойсея і його народ.",0,0,0,0,0,0
ukr_train_track1_01562,"той момент, коли створила в пінтересті папку ""квартира з Дариною"".",0,0,0,0,0,0
ukr_train_track1_01563,"опа, то я тепер щось ніби апостола/священника/пророка?",0,0,0,0,0,0
ukr_train_track1_01564,"І те, що мій друг постійно розпитує в тебе за мене, це лиш збіг.",0,0,0,0,0,0
ukr_train_track1_01565,Ні ну от чого його не спати о 2 ночі?,0,0,0,0,0,0
ukr_train_track1_01566,вовчик забрав ранєного вєлозвєря на лікування. хештег телепіньтетянамихайлівна,0,0,0,0,0,0
ukr_train_track1_01567,в тебе сів телефон?можеш зв'язатись зі мною?,0,0,0,0,0,0
ukr_train_track1_01568,"Посольство сприймає ситуацію викривлену людьми, що ""борються з корупцією"" але при тому не можуть пояснити свої статки та нерухомість.",0,0,0,0,0,0
ukr_train_track1_01569,"Ну я промовчала, тошо в мене ресурсу вже немає на це все.",0,0,0,0,0,0
ukr_train_track1_01570,за годину до закінчення свята - з днм стднт!,0,0,0,0,0,0
ukr_train_track1_01571,"Відписуються люди, масово 
Ну що ж 
Нікого не тримаю",0,0,0,0,0,0
ukr_train_track1_01572,  ліфтьор від слова ліфт у пад'єзді,0,0,0,0,0,0
ukr_train_track1_01573,"просканувала решотин айпод. шостак, мірзоян, івобобул, вікторпавлік. джигар би потис руку",0,0,0,0,0,0
ukr_train_track1_01574,"іноді я думаю, яким прекрасним і дивовижним був би наш світ, якби в ньому існувала культура фактчекінгу",0,0,0,0,0,0
ukr_train_track1_01575,"Виходила з метро якось необережно і зачепила хлопця, який в останній момент з'явився в проході.",0,0,0,0,0,0
ukr_train_track1_01576,"Любить взнати, що в когось ще гірше ніж в нього.",0,0,0,0,0,0
ukr_train_track1_01577,шоб швидко бігла і фоткала),0,0,0,0,0,0
ukr_train_track1_01578, спешл фор ю в невицькому замку фоткала. ,0,0,0,0,0,0
ukr_train_track1_01579,Майстер клас від  по приготуванню смажених креветок.,0,0,0,0,0,0
ukr_train_track1_01580,В мене третій день марафон.,0,0,0,0,0,0
ukr_train_track1_01581,йду трохи погуляю по пр.Чорновола)),0,0,0,0,0,0
ukr_train_track1_01582,Не хочу їхати в Київ.,0,0,0,0,0,0
ukr_train_track1_01583,щоб бути більш продуктивним під час вивчення чогось.,0,0,0,0,0,0
ukr_train_track1_01584,Заскочив в Оливу взяти шматок пирога на вечір – стою в черзі зубожівших.,0,0,0,0,0,0
ukr_train_track1_01585,я майже рік не можу забрати закорд.паспорт....скоро мені його самі пренисуть.....,0,0,0,0,0,0
ukr_train_track1_01586,"Суп, в якому з інгредієнтів вода, цибуля, часник і хліб.",0,0,0,0,0,0
ukr_train_track1_01587,"Бомжи якісь, і то не факт",0,0,0,0,0,0
ukr_train_track1_01588,Прийшла додому і соціального старта бахнула літрушечку соку томатного ,0,0,0,0,0,0
ukr_train_track1_01589,я сьогодні була на Петрівці і ледь не спокусилась на шаурму зі старої точки,0,0,0,0,0,0
ukr_train_track1_01590,"я вже йду спати, але ти мене від того не полюбиш",0,0,0,0,0,0
ukr_train_track1_01591,Щойно чувак в футболці фред перрі дуже скоса глипнув на мої чорні кеди червоним перешнуровані.,0,0,0,0,0,0
ukr_train_track1_01592,"як палять слінг молоді дівчата - нищечком, бігом відводять погляд.",0,0,0,0,0,0
ukr_train_track1_01593,Гуляю собі галицьким селом тихою дорогою.,0,0,0,0,0,0
ukr_train_track1_01594,. сьогодні вдома не ночує.,0,0,0,0,0,0
ukr_train_track1_01595,Русіне волосся сфотографувала женщіна з лас-вегаса.,0,0,0,0,0,0
ukr_train_track1_01596,". Прошу Вас розібратися у заяві громадянки Топольскої/Лєщєнко, що ображає гідність та честь громадян України.",0,0,0,0,0,0
ukr_train_track1_01597,Від сусідів тягне запахом смаженої картоплі.,0,0,0,0,0,0
ukr_train_track1_01598,Немає нічого гіршого за недоглянуті нігті та незакриті гештальти.,0,0,0,0,0,0
ukr_train_track1_01599,"Лапочка, хто ж тобі таке сказав?",0,0,0,0,0,0
ukr_train_track1_01600,"Сьодьня вночі під церквою побилась баба Монащиха з Лідою Трьохмоторною за місце,куди найбільше святої води хлюпало.",0,0,0,0,0,0
ukr_train_track1_01601,Львівська тусовка їде додому з #Дубно,0,0,0,0,0,0
ukr_train_track1_01602," я проти системи нашої освіти, освіта вдома це не вихід ",0,0,0,0,0,0
ukr_train_track1_01603,"І роздратованості,  а ти чому не спиш?)",0,0,0,0,0,0
ukr_train_track1_01604," ну дякувати Богу, а решта всі вийшли? )",0,0,0,0,0,0
ukr_train_track1_01605,"Хтось колись сказав, що щасливий той, хто щасливий в себе вдома.",0,0,0,0,0,0
ukr_train_track1_01606,"Один мій колега-студієць прийшов на курси з вазоном, коханій купив.",0,0,0,0,0,0
ukr_train_track1_01607,Ви все лайкаєте?  [Blog] Про лайки і злих людей,0,0,0,0,0,0
ukr_train_track1_01608,"Хотілося, щоб нічого не пропало.",0,0,0,0,0,0
ukr_train_track1_01609," не за мораль, але, я знаю одну 15річну дівчину, якій довелось народжувати від гвалтівника",0,0,0,0,0,0
ukr_train_track1_01610,"А взагалі, краще лякай 
Ніж потім тебе накриє повністю
Загалом, якщо шо пиши",0,0,0,0,0,0
ukr_train_track1_01611,"Поч. з’явл-ся повідомлення про сп'янілих  на #Євромайдан,щоб уникнути провокацій вирішили ввести сухий закон #Львів
",0,0,0,0,0,0
ukr_train_track1_01612,Заставка в #Настоящий_Детектив зашкалює своєю крутістю.,0,0,0,0,0,0
ukr_train_track1_01613,"#Ternopil #music #fest @ Озеро ""Чайка"" ",0,0,0,0,0,0
ukr_train_track1_01614,Найкраще з професійним св'ятом поздоровили журнаглістів хлопці з СБУ.,0,0,0,0,0,0
ukr_train_track1_01615,"Да 
Мені снилося що мене спалюють на вогнищі, бо я відьма",0,0,0,0,0,0
ukr_train_track1_01616,"робочі діалоги:
- Юра маєш штори?",0,0,0,0,0,0
ukr_train_track1_01617,RT : Мобілоголіки погано сплять і часто сваряться з коханими,0,0,0,0,0,0
ukr_train_track1_01618,"Я сперся на стіну і гойдався, з сусідньої кімнати якийсь чоловік насварив, що стукаю.",0,0,0,0,0,0
ukr_train_track1_01619,"П'яний брат, як окремий вид мистецтва",0,0,0,0,0,0
ukr_train_track1_01620,"*всьо шо ви хотіли знать про кокосове масло, але боялись гуглить",0,0,0,0,0,0
ukr_train_track1_01621,вирішила! буду #новийрік святкувати в твітері!,0,0,0,0,0,0
ukr_train_track1_01622,- В мене постійно зникають носки з дираками.,0,0,0,0,0,0
ukr_train_track1_01623,"Брала участь в ""Пробіг під каштанами"".",0,0,0,0,0,0
ukr_train_track1_01624,"   другий тиждень його ганяю-чищу, фарбу він сам смокче =)",0,0,0,0,0,0
ukr_train_track1_01625,І вапше не памятаете про те. . .щось?,0,0,0,0,0,0
ukr_train_track1_01626,@ Білий Лев: http://4 #foursquare,0,0,0,0,0,0
ukr_train_track1_01627,"Різко, гостро розумієш, що це вже було.",0,0,0,0,0,0
ukr_train_track1_01628,"- зовсім не холодно, хоч і +14 всього.
- звісно не холодно, ми бухі в хлам.",0,0,0,0,0,0
ukr_train_track1_01629, бачила як львів за париж видавали.,0,0,0,0,0,0
ukr_train_track1_01630,Сільпо напророкувало нове романтичне захоплення на 2016 рік.,0,0,0,0,0,0
ukr_train_track1_01631,"Зранку ходив у худболці, бо було +27, вийшов з аеропорту +2 & дощ – чітко зрозуміло, що вдома бгг",0,0,0,0,0,0
ukr_train_track1_01632,RT : завтра гурт The Вйо презентують свій новий альбом. але випускати на CD його не будуть... всі подробиці,0,0,0,0,0,0
ukr_train_track1_01633,Мушу на такі піти бо сама ніде не вчилася водити і в Україні водійські права не отримувала.,0,0,0,0,0,0
ukr_train_track1_01634," треба написати собі це на листочку і повісити в кімнаті, як мотивацію не тормозити.",0,0,0,0,0,0
ukr_train_track1_01635,побачила в Нати на компі 17:17 і в цей час по радийо говорили про здорову їжу)),0,0,0,0,0,0
ukr_train_track1_01636,"спати 2години. сьогодні на порядку денному львів. встидко зізнатись,не була там від книжкового форуму.завтречка обійму одну любіму розтелепу",0,0,0,0,0,0
ukr_train_track1_01637,"Вчора помила голову сумфшшю пудр сидру, шикакай з медом і ефірними оліями.",0,0,0,0,0,0
ukr_train_track1_01638,Розбудили то таке. . .гірше оця фраза,0,0,0,0,0,0
ukr_train_track1_01639,господарське мило гарно змиває туш з очей....,0,0,0,0,0,0
ukr_train_track1_01640," є ще гірша категорія. ті, що не тямлять, але якогось милого працюють і консультують. а потім опача - шотонето.",0,0,0,0,0,0
ukr_train_track1_01641,чудєсна програма форуму. книжковий ярмарок - 540 хв. всьопака.,0,0,0,0,0,0
ukr_train_track1_01642,"статистика говоре що краще нюхати кокс ніж бухати, але гірше ніж курити цигарки. а также про інші наркотіки ",0,0,0,0,0,0
ukr_train_track1_01643,Як я подався в поліцейські   | INSIDER   через,0,0,0,0,0,0
ukr_train_track1_01644,"Ми, ялинка і 150мл безалкогольного напою з кричащою назвою ""бодрячок"".",0,0,0,0,0,0
ukr_train_track1_01645,"В Джамали правда група підтримки така скучна, слабо там радіють і посміхаються.",0,0,0,0,0,0
ukr_train_track1_01646,"Прл 2 милих хлопців 
І переписку",0,0,0,0,0,0
ukr_train_track1_01647,"Ох, воно якось само-собою так вийшло",0,0,0,0,0,0
ukr_train_track1_01648,про #Львів Місто як бренд,0,0,0,0,0,0
ukr_train_track1_01649,RT : Розшукуються відповідальні волонтери!  #Київ,0,0,0,0,0,0
ukr_train_track1_01650,"зайшов спецом аби коментанути, що без олівця не тру гг а тут всьо є",0,0,0,0,0,0
ukr_train_track1_01651,Насищєн маслом шиповніка і жожобой.,0,0,0,0,0,0
ukr_train_track1_01652,Вважаю книги одним з найкращих подарунків.,0,0,0,0,0,0
ukr_train_track1_01653,Подивився нарешті відоси з Загорецькою.,0,0,0,0,0,0
ukr_train_track1_01654,Запах тостів лоскоче волоссячко в носі :D піду їсти,0,0,0,0,0,0
ukr_train_track1_01655,": Гарний хлопець, який стояв в 1 фан-зоні, що приїхав з Києва і вчиться в Могилянці, відгукнися #важливо #УкрТві #ОЕ",0,0,0,0,0,0
ukr_train_track1_01656,"Вчора виносила мозок мамі, бо мені треба оновити гардероб.",0,0,0,0,0,0
ukr_train_track1_01657,"Провела профілактичну бесіду зі своїм котом про те, шо ай-яй-яй самому по вулиці вночі гулять.",0,0,0,0,0,0
ukr_train_track1_01658,"> плив по місячній доріжці

звучить, як евфемізм для наркозалежности.",0,0,0,0,0,0
ukr_train_track1_01659,Замочила себе в молочці для тіла.,0,0,0,0,0,0
ukr_train_track1_01660,Передаємо вітання моїм найкращим редакторам -  та  #,0,0,0,0,0,0
ukr_train_track1_01661,а я на мостах і горах.,0,0,0,0,0,0
ukr_train_track1_01662,"Куди йти, на що дивитися в #Черкаси?",0,0,0,0,0,0
ukr_train_track1_01663,"Уточнюю, в  тій сім'ї було норм,але за мірками тої «пані», там було брудно.",0,0,0,0,0,0
ukr_train_track1_01664,Ностальгія - меланхолія - дульче мелодія.,0,0,0,0,0,0
ukr_train_track1_01665,"а ви значить нею користуєтесь. жах, коротше. зафоловив - будь любєзєн читай. або розфолов. третє як бачте дано - підступне дано.",0,0,0,0,0,0
ukr_train_track1_01666,Основна функція – розпинання руснявих мальчіков у бєлих трусіках:,0,0,0,0,0,0
ukr_train_track1_01667,2 дохлих тарганища при вході детектед.,0,0,0,0,0,0
ukr_train_track1_01668,Я ні краплі не шкодую.,0,0,0,0,0,0
